# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    48    58     2     0     0     0  4513  1678     0     0   445     5     -     -     0   275    29
    0    48    58     2     0     0     0  4513  1678     0     0   445     5     -     -     0   262    29
    0    49    58     2     0     0     0  4513  1678     0     0   445     5     -     -     0   225    29
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   227    32
    0    49    58     2     0     0     0  4513  1678     0     0   445     5     -     -     0   225    30
    0    49    58     3     0     0     0  4513  1678     0     0   445     5     -     -     0   225    38
    0    49    58     3     0     0     0  4513  1677     0     0   445     5     -     -     0   220    37
    0    49    58     3     0     0     0  4513  1677     0     0   445     5     -     -     0   274    32
    0    48    58     2     0     0     0  4513  1678     0     0   445     5     -     -     0   259    32
    0    48    58     2     0     0     0  4513  1679     0     0   445     5     -     -     0   225    31
    0    49    58     2     0     0     0  4513  1678     0     0   445     5     -     -     0   221    32
    0    48    58     2     0     0     0  4513  1677     0     0   445     5     -     -     0   224    31
    0    48    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   221    31
    0    48    59     2     0     0     0  4513  1678     0     0   445     5     -     -     0   241    30
    0    49    59     2     0     0     0  4513  1679     0     0   445     5     -     -     0   221    31
    0    49    59     2     0     0     0  4513  1678     0     0   445     5     -     -     0   257    31
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   229    37
    0    49    59     3     0     0     0  4513  1677     0     0   445     5     -     -     0   225    40
    0    48    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   226    39
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   217    40
    0    49    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   221    37
    0    49    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   261    37
    0    48    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   220    36
    0    49    60     3     0     0     0  4513  1675     0     0   445     5     -     -     0   255    37
    0    49    60     3     0     0     0  4513  1675     0     0   445     5     -     -     0   222    37
    0    49    60     3     0     0     0  4513  1676     0     0   445     5     -     -     0   217    37
    0    49    58     2     0     0     0  4513  1675     0     0   445     5     -     -     0   277    37
    0    49    60     2     0     0     0  4513  1677     0     0   445     5     -     -     0   251    37
    0    49    60     2     0     0     0  4513  1677     0     0   445     5     -     -     0   222    36
    0    49    60     2     0     0     0  4513  1677     0     0   445     5     -     -     0   268    39
    0    49    60     2     0     0     0  4513  1677     0     0   445     5     -     -     0   226    41
    0    49    61     2     0     0     0  4513  1676     0     0   445     5     -     -     0   217    39
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   219    40
# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    49    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0   256    40
    0    49    61     2     0     0     0  4513  1676     0     0   445     5     -     -     0   223    39
    0    49    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0   271    39
    0    52    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   264    39
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   218    39
    0    49    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0   219    39
    0    49    61     2     0     0     0  4513  1676     0     0   445     5     -     -     0   220    39
    0    49    61     3     0     0     0  4513  1675     0     0   445     5     -     -     0   227    40
    0    49    61     3     0     0     0  4513  1674     0     0   445     5     -     -     0   223    40
    0    49    61     3     0     0     0  4513  1675     0     0   445     5     -     -     0   268    40
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   255    39
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0   216    40
    0    49    61     3     0     0     0  4513  1674     0     0   445     5     -     -     0   280    38
    0    49    61     2     0     0     0  4513  1672     0     0   445     5     -     -     0   262    37
    0    49    61     2     0     0     0  4513  1672     0     0   445     5     -     -     0   237    36
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0   270    37
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   240    36
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   219    36
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   268    31
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0   227    31
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0   273    31
    0    49    61     2     0     0     0  4513  1673     0     0   445     5     -     -     0   267    32
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   276    31
    0    49    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0   251    31
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   219    31
    0    49    61     2     0     0     0  4513  1674     0     0   445     5     -     -     0   290    31
    0    49    61     3     0     0     0  4513  1674     0     0   445     5     -     -     0   266    31
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   224    31
    0    49    60     2     0     0     0  4513  1678     0     0   445     5     -     -     0   225    30
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   228    30
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   272    30
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   261    30
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   221    29
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   219    30
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   268    29
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   245    29
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   223    29
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   272    30
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   260    31
    0    49    60     3     0     0     0  4513  1676     0     0   445     5     -     -     0   292    32
    0    49    60     3     0     0     0  4513  1675     0     0   445     5     -     -     0   270    32
    0    49    60     3     0     0     0  4513  1675     0     0   445     5     -     -     0   223    31
    0    49    60     3     0     0     0  4513  1674     0     0   445     5     -     -     0   226    32
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   260    31
# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   236    44
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   227    39
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   229    40
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   224    40
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   266    39
    0    49    60     2     0     0     0  4513  1677     0     0   445     5     -     -     0   226    39
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   226    38
    0    49    60     2     0     0     0  4513  1677     0     0   445     5     -     -     0   227    38
    0    49    60     3     0     0     0  4513  1676     0     0   445     5     -     -     0   230    36
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   225    37
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   222    37
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   248    40
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   226    40
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   267    43
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   224    42
    0    49    60     3     0     0     0  4513  1676     0     0   445     5     -     -     0   257    42
    0    49    59     3     0     0     0  4513  1676     0     0   445     5     -     -     0   272    42
    0    49    59     3     0     0     0  4513  1676     0     0   445     5     -     -     0   222    42
    0    48    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   222    42
    0    49    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   216    41
    0    49    59     2     0     0     0  4513  1678     0     0   445     5     -     -     0   216    41
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   214    41
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   228    50
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   224    43
    0    49    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   223    43
    0    49    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   220    42
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   222    42
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   221    40
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   223    39
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   220    37
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   229    38
    0    49    59     2     0     0     0  4513  1673     0     0   445     5     -     -     0   273    37
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   226    37
    0    49    59     2     0     0     0  4513  1673     0     0   445     5     -     -     0   221    41
    0    49    59     3     0     0     0  4513  1673     0     0   445     5     -     -     0   218    43
    0    49    59     3     0     0     0  4513  1675     0     0   445     5     -     -     0   218    32
    0    49    59     3     0     0     0  4513  1674     0     0   445     5     -     -     0   219    30
    0    48    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   220    32
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   221    32
    0    49    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   224    30
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   224    31
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   223    34
    0    49    59     2     0     0     0  4513  1673     0     0   445     5     -     -     0   220    32
    0    49    59     2     0     0     0  4513  1672     0     0   445     5     -     -     0   222    33
# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   220    36
    0    49    59     2     0     0     0  4513  1672     0     0   445     5     -     -     0   225    31
    0    49    59     2     0     0     0  4513  1672     0     0   445     5     -     -     0   227    33
    0    49    59     2     0     0     0  4513  1672     0     0   445     5     -     -     0   280    33
    0    49    59     2     0     0     0  4513  1670     0     0   445     5     -     -     0   228    32
    0    49    59     3     0     0     0  4513  1672     0     0   445     5     -     -     0   221    32
    0    49    59     3     0     0     0  4513  1672     0     0   445     5     -     -     0   270    33
    0    49    59     3     0     0     0  4513  1672     0     0   445     5     -     -     0   226    32
    0    49    59     2     0     0     0  4513  1672     0     0   445     5     -     -     0   276    32
    0    49    59     2     0     0     0  4513  1672     0     0   445     5     -     -     0   224    31
    0    48    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   222    31
    0    48    59     2     0     0     0  4513  1673     0     0   445     5     -     -     0   223    30
    0    49    59     2     0     0     0  4513  1671     0     0   445     5     -     -     0   227    30
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   226    30
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   217    33
    0    48    59     2     0     0     0  4513  1673     0     0   445     5     -     -     0   220    32
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   275    32
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   222    40
    0    48    60     3     0     0     0  4513  1674     0     0   445     5     -     -     0   222    41
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   220    45
    0    49    59     2     0     0     0  4513  1673     0     0   445     5     -     -     0   221    42
    0    49    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   220    40
    0    49    59     2     0     0     0  4513  1672     0     0   445     5     -     -     0   229    41
    0    48    59     2     0     0     0  4513  1673     0     0   445     5     -     -     0   222    45
    0    49    59     3     0     0     0  4513  1673     0     0   445     5     -     -     0   222    40
    0    49    59     3     0     0     0  4513  1672     0     0   445     5     -     -     0   218    43
    0    48    59     3     0     0     0  4513  1672     0     0   445     5     -     -     0   221    40
    0    49    59     2     0     0     0  4513  1671     0     0   445     5     -     -     0   221    47
    0    49    59     2     0     0     0  4513  1672     0     0   445     5     -     -     0   225    46
    0    48    59     2     0     0     0  4513  1672     0     0   445     5     -     -     0   220    39
    0    48    59     2     0     0     0  4513  1673     0     0   445     5     -     -     0   268    39
    0    48    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   277    38
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   280    38
    0    48    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   222    37
    0    48    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   254    39
    0    48    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   261    39
    0    48    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   230    37
    0    48    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   278    38
    0    48    59     2     0     0     0  4513  1674     0     0   445     5     -     -     0   294    44
    0    48    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   266    40
    0    48    59     2     0     0     0  4513  1676     0     0   445     5     -     -     0   221    44
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   219    41
    0    49    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   223    41
    0    48    59     3     0     0     0  4513  1676     0     0   445     5     -     -     0   224    42
# gpu   pwr  temp    sm   mem   enc   dec  mclk  pclk pviol tviol    fb  bar1 sbecc dbecc   pci rxpci txpci
# Idx     W     C     %     %     %     %   MHz   MHz     %  bool    MB    MB  errs  errs  errs  MB/s  MB/s
    0    48    59     3     1     0     0  4513  1677     0     0   445     5     -     -     0   221    42
    0    48    59     3     0     0     0  4513  1677     0     0   445     5     -     -     0   219    43
    0    49    59     2     0     0     0  4513  1678     0     0   445     5     -     -     0   219    41
    0    49    59     2     0     0     0  4513  1677     0     0   445     5     -     -     0   221    43
    0    48    59     2     0     0     0  4513  1675     0     0   445     5     -     -     0   224    42
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   225    41
    0    49    60     2     0     0     0  4513  1675     0     0   445     5     -     -     0   219    41
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   219    38
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   227    31
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   261    33
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   225    31
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   250    34
    0    49    60     2     0     0     0  4513  1674     0     0   445     5     -     -     0   227    32
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   227    32
    0    49    60     2     0     0     0  4513  1676     0     0   445     5     -     -     0   217    33
    0    49    61     2     0     0     0  4513  1677     0     0   445     5     -     -     0   220    32
    0    49    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0   223    31
    0    50    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0   259    31
    0    49    61     3     0     0     0  4513  1676     0     0   445     5     -     -     0   256    38
    0    49    61     2     0     0     0  4513  1676     0     0   445     5     -     -     0   222    32
    0    49    61     2     0     0     0  4513  1676     0     0   445     5     -     -     0   223    30
    0    49    61     2     0     0     0  4513  1676     0     0   445     5     -     -     0   227    30
    0    49    61     2     0     0     0  4513  1676     0     0   445     5     -     -     0   271    31
    0    49    61     2     0     0     0  4513  1675     0     0   445     5     -     -     0   224    30
    0    49    61     3     1     0     0  4513  1675     0     0   445     5     -     -     0   279    32
    0    49    61     2     0     0     0  4513  1672     0     0   445     5     -     -     0   264    31
    0    51    61     0     0     0     0  5005  1672     0     0   155     5     -     -     0     1     0
    0    51    61     0     0     0     0  5005  1670     0     0   155     5     -     -     0     1     0
    0    43    60     0     0     0     0  5005  1352     0     0   155     5     -     -     0     0     0
    0    42    60     0     0     0     0  5005  1180     0     0   155     5     -     -     0     0     0
    0    41    60     5     1     0     0  4513  1181     0     0   155     5     -     -     0     0     0
    0    41    60     0     0     0     0  4513  1184     0     0   155     5     -     -     0    20     0
